click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,criteria_early,criteria_late,hierarch_early,hierarch_late,time_in_minutes,participant_id
42,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,1,1,1,0.66,0.65,0.63,,,24.815,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
43,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,1,1,1,0.66,0.65,0.63,0.37,,24.815,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
44,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,1,1,1,0.66,0.65,0.63,0.37,0.68,29.501,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
45,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,,,,,,,,29.501,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
46,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,1,,,,,,29.501,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
47,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.78,0.39,0.54,,,29.501,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
48,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.78,0.39,0.54,0.35,,29.501,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
49,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.78,0.39,0.54,0.35,0.42,41.94,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
50,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,2,,,,,,,,41.94,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
51,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,1,0,1,,,,,,41.94,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
52,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,1,1,1,0.59,0.58,0.57,,,41.94,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
53,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,1,1,1,0.59,0.58,0.57,0.43,,41.94,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
54,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,1,1,1,0.59,0.58,0.57,0.43,0.43,38.529,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
55,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,1,,,,,,,,38.529,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
56,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,1,0,1,,,,,,38.529,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
57,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,1,0,1,0.28,0.67,0.48,,,38.529,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
58,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,1,0,1,0.28,0.67,0.48,0.34,,38.529,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
59,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,1,0,1,0.28,0.67,0.48,0.34,0.31,25.36,,,,-1,Safari,iPhone/iPod,667,375,2019,Silver,10-100,2-Jan,0-30,0.6,0.65,0.49,0.5,10.20738333,30
0,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,4,,,,,,,,,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
1,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,4,0,1,,,,,,,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
2,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,4,0,1,0.38,0.75,0.42,,,,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
3,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,4,0,1,0.38,0.75,0.42,0.38,,,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
4,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,4,0,1,0.38,0.75,0.42,0.38,0.75,164.596,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
5,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,4,,,,,,,,164.596,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
6,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,4,0,1,,,,,,164.596,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
7,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,4,0,1,0.4,0.63,0.51,,,164.596,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
8,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,4,0,1,0.4,0.63,0.51,0.54,,164.596,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
9,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,4,0,1,0.4,0.63,0.51,0.54,0.57,135.97,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
10,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,4,,,,,,,,135.97,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
11,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,4,0,1,,,,,,135.97,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
12,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,4,1,0,0.6,0.36,0.37,,,135.97,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
13,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,4,1,0,0.6,0.36,0.37,0.6,,135.97,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
14,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,4,1,0,0.6,0.36,0.37,0.6,0.48,105.554,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
15,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,4,,,,,,,,105.554,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
16,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,4,1,0,,,,,,105.554,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
17,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,4,1,0,0.66,0.38,0.47,,,105.554,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
18,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,4,1,0,0.66,0.38,0.47,0.64,,105.554,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
19,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,4,1,0,0.66,0.38,0.47,0.64,0.43,54.015,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
20,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,4,,,,,,,,54.015,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
21,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,4,1,1,,,,,,54.015,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
22,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,4,1,1,0.64,0.59,0.6,,,54.015,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
23,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,4,1,1,0.64,0.59,0.6,0.43,,54.015,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
24,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,4,1,1,0.64,0.59,0.6,0.43,0.58,55.673,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
25,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,,,,,,,,55.673,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
26,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,0,,,,,,55.673,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
27,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,0,0.62,0.39,0.53,,,55.673,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
28,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,0,0.62,0.39,0.53,0.6,,55.673,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
29,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,0,0.62,0.39,0.53,0.6,0.39,32.069,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
30,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,4,,,,,,,,32.069,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
31,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,4,0,1,,,,,,32.069,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
32,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,4,0,1,0.38,0.74,0.5,,,32.069,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
33,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,4,0,1,0.38,0.74,0.5,0.36,,32.069,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
34,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,4,0,1,0.38,0.74,0.5,0.36,0.53,88.049,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
35,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,4,,,,,,,,88.049,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
36,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,4,1,1,,,,,,88.049,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
37,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,4,1,1,0.55,0.56,0.55,,,88.049,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
38,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,4,1,1,0.55,0.56,0.55,0.45,,88.049,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
39,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,4,1,1,0.55,0.56,0.55,0.45,0.35,49.63,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
40,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,4,,,,,,,,49.63,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
41,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,4,0,1,,,,,,49.63,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
42,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,4,0,1,0.45,0.6,0.54,,,49.63,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
43,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,4,0,1,0.45,0.6,0.54,0.46,,49.63,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
44,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,4,0,1,0.45,0.6,0.54,0.46,0.61,35.696,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
45,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,4,,,,,,,,35.696,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
46,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,4,0,1,,,,,,35.696,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
47,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,4,0,1,0.47,0.57,0.52,,,35.696,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
48,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,4,0,1,0.47,0.57,0.52,0.53,,35.696,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
49,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,4,0,1,0.47,0.57,0.52,0.53,0.45,59.5,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
50,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,4,,,,,,,,59.5,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
51,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,4,1,0,,,,,,59.5,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
52,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,4,1,0,0.65,0.46,0.58,,,59.5,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
53,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,4,1,0,0.65,0.46,0.58,0.64,,59.5,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
54,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,4,1,0,0.65,0.46,0.58,0.64,0.48,30.828,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
55,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,,,,,,,,30.828,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
56,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,,,,,,30.828,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
57,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.66,0.38,0.54,,,30.828,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
58,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.66,0.38,0.54,0.38,,30.828,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
59,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.66,0.38,0.54,0.38,0.41,33.133,English,26,Male,4,Chrome,Linux,808,393,2012,Diamond,"100-1,000",5-Mar,61-90,0.54,0.53,0.5,0.51,16.8282,31
0,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,,,,,,,,,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
1,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,,,,,,,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
2,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.8,0.2,0.55,,,,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
3,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.8,0.2,0.55,0.45,,,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
4,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.8,0.2,0.55,0.45,0.2,90.769,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
5,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,,,,,,,,90.769,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
6,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,,,,,,90.769,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
7,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,0.6,0.3,0.55,,,90.769,English,21,Male,2,Firefox,Windows,1080,1920,2011,Diamond,"1,000-10,000",5-Mar,91-120,0.1,0.1,0.55,0.45,9.73645,32
