click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,background_RT,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,time_in_minutes,participant_id,criteria_early,criteria_late,hierarch_early,hierarch_late
14,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,1,0.5,0.5,0.5,0.5,0.2,58.212,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
15,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,,,,,,,,58.212,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
16,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,1,1,,,,,,58.212,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
17,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,1,1,0.5,0.5,0.5,,,58.212,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
18,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,1,1,0.5,0.5,0.5,0.2,,58.212,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
19,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,1,1,0.5,0.5,0.5,0.2,0.2,44.254,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
20,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,,,,,,,,44.254,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
21,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,,,,,,44.254,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
22,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,,,44.254,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
23,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.5,,44.254,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
24,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.5,0.2,71.607,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
25,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,0,,,,,,,,71.607,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
26,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,0,1,1,,,,,,71.607,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
27,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,0,1,1,0.5,0.5,0.5,,,71.607,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
28,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,0,1,1,0.5,0.5,0.5,0.2,,71.607,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
29,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,0,1,1,0.5,0.5,0.5,0.2,0.51,52.221,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
30,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,,,,,,,,52.221,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
31,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,1,1,,,,,,52.221,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
32,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,1,1,0.5,0.5,0.5,,,52.221,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
33,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,1,1,0.5,0.5,0.5,0.2,,52.221,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
34,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,1,1,0.5,0.5,0.5,0.2,0.5,37.139,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
35,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,,,,,,,,37.139,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
36,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,,,,,,37.139,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
37,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.5,0.5,0.5,,,37.139,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
38,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.5,0.5,0.5,0.5,,37.139,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
39,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.5,0.5,0.5,0.5,0.2,53.236,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
40,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,,,,,,,,53.236,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
41,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,,,,,,53.236,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
42,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,,,53.236,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
43,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.5,,53.236,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
44,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.5,0.5,40.526,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
45,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,0,,,,,,,,40.526,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
46,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,0,1,1,,,,,,40.526,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
47,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,0,1,1,0.5,0.51,0.5,,,40.526,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
48,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,0,1,1,0.5,0.51,0.5,0.2,,40.526,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
49,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,0,1,1,0.5,0.51,0.5,0.2,0.5,29.156,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
50,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,0,0,,,,,,,,29.156,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
51,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,0,0,1,1,,,,,,29.156,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
52,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,0,0,1,1,0.5,0.5,0.5,,,29.156,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
53,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,0,0,1,1,0.5,0.5,0.5,0.2,,29.156,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
54,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,0,0,1,1,0.5,0.5,0.5,0.2,0.2,32.656,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
55,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,,,,,,,,32.656,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
56,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,1,1,,,,,,32.656,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
57,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,,,32.656,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
58,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.2,,32.656,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
59,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,1,1,0.5,0.5,0.5,0.5,0.5,40.481,English,20,Female,2,99.116,Chrome,Windows,864,1536,0,-1,0-10,0,0-30,16.19845,48,0,0,0,0
0,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,,,,,,,,,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
1,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,0,,,,,,,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
2,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,0,0.59,0.76,0.53,,,,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
3,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,0,0.59,0.76,0.53,0.63,,,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
4,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,0,0.59,0.76,0.53,0.63,0.37,143.363,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
5,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,0,,,,,,,,143.363,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
6,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,0,0,1,,,,,,143.363,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
7,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,0,0,1,0.02,0.93,0.53,,,143.363,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
8,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,0,0,1,0.02,0.93,0.53,0.53,,143.363,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
9,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,0,0,1,0.02,0.93,0.53,0.06,0.63,57.55,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
10,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,0,,,,,,,,57.55,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
11,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,0,0,1,,,,,,57.55,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
12,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,0,0,1,0.06,0.63,0.37,,,57.55,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
13,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,0,0,1,0.06,0.63,0.37,0.62,,57.55,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
14,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,0,0,1,0.06,0.63,0.37,0.62,0.28,18.692,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
15,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,2,,,,,,,,18.692,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
16,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,2,1,1,,,,,,18.692,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
17,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,2,1,1,0.81,0.78,0.64,,,18.692,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
18,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,2,1,1,0.81,0.78,0.64,0.59,,18.692,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
19,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,1,2,1,1,0.81,0.78,0.64,0.59,0.25,19.153,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
20,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,,,,,,,,19.153,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
21,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,0,,,,,,19.153,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
22,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,0,0.33,0.48,0.36,,,19.153,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
23,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,0,0.33,0.48,0.36,0.64,,19.153,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
24,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,0,0.33,0.48,0.36,0.64,0.28,14.09,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
25,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,,,,,,,,14.09,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
26,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,,,,,,14.09,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
27,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.49,0.27,0.65,,,14.09,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
28,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.49,0.27,0.65,0.36,,14.09,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
29,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,2,1,0,0.49,0.27,0.65,0.36,0.43,26.526,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
30,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,1,4,,,,,,,,26.526,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
31,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,1,4,0,1,,,,,,26.526,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
32,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,1,4,0,1,0.47,0.34,0.42,,,26.526,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
33,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,1,4,0,1,0.47,0.34,0.42,0.61,,26.526,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
34,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,1,4,0,1,0.47,0.34,0.42,0.61,0.16,15.286,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
35,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,2,,,,,,,,15.286,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
36,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,2,0,0,,,,,,15.286,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
37,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,2,0,0,0.05,0.05,0.56,,,15.286,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
38,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,2,0,0,0.05,0.05,0.56,0.17,,15.286,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
39,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,2,0,0,0.05,0.05,0.56,0.17,0.12,11.489,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
40,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,3,,,,,,,,11.489,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
41,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,3,1,0,,,,,,11.489,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
42,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,3,1,0,0.47,0.21,0.45,,,11.489,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
43,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,3,1,0,0.47,0.21,0.45,0.11,,11.489,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
44,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,3,1,0,0.47,0.21,0.45,0.11,0.49,13.213,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
45,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,2,,,,,,,,13.213,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
46,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,2,1,0,,,,,,13.213,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
47,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,2,1,0,0.44,0.25,0.63,,,13.213,Spanish,21,Female,2,47.504,Safari,Mac,900,1440,0,-1,-1,-1,-1,7.836966667,49,,,,
